date,temp,rh,pop,wDir,wSpeed
2015101210,  20,  58,  0.00,  111,  2
2015101211,  22,  50,  0.00,  138,  0
2015101212,  25,  45,  0.00,  173,  2
2015101213,  24,  41,  0.00,  166,  0
2015101214,  25,  40,  0.00,  356,  1
2015101215,  27,  33,  0.00,  308,  2
2015101216,  27,  35,  0.00,  20,  2
2015101217,  25,  47,  0.00,  354,  2
2015101218,  22,  69,  0.00,  25,  0
2015101219,  18,  83,  0.00,  999999,  0
2015101220,  15,  86,  0.00,  999999,  0
2015101221,  14,  90,  0.00,  999999,  0
2015101222,  13,  93,  0.00,  999999,  0
2015101300,  12,  97,  0.00,  274,  0
2015101301,  14,  99,  0.00,  999999,  0
2015101302,  14,  100,  0.00,  999999,  0
2015101303,  12,  98,  0.00,  311,  0
2015101304,  14,  100,  0.00,  327,  0
2015101305,  13,  99,  0.00,  27,  0
2015101306,  13,  99,  0.00,  999999,  0
2015101307,  13,  99,  0.00,  999999,  0
2015101308,  15,  99,  0.00,  53,  0
2015101309,  20,  66,  0.00,  146,  3
2015101310,  20,  51,  0.00,  139,  1
2015101311,  23,  45,  0.00,  124,  3
2015101312,  24,  44,  0.00,  101,  2
2015101313,  22,  41,  0.00,  112,  0
2015101314,  23,  41,  0.00,  106,  0
2015101315,  25,  39,  0.00,  153,  2
2015101316,  22,  44,  0.00,  144,  0
2015101317,  21,  54,  0.00,  186,  0
2015101318,  19,  72,  0.00,  999999,  0
2015101319,  19,  87,  0.00,  999999,  0
2015101320,  16,  89,  0.00,  358,  0
2015101321,  16,  91,  0.00,  999999,  0
2015101322,  17,  96,  0.00,  999999,  0
2015101400,  17,  96,  0.00,  167,  0
2015101401,  15,  96,  0.00,  20,  0
2015101402,  16,  98,  0.00,  999999,  0
2015101403,  14,  97,  0.00,  999999,  0
2015101404,  13,  97,  0.00,  999999,  0
2015101405,  12,  98,  0.00,  999999,  0
2015101406,  14,  100,  0.00,  999999,  0
2015101407,  12,  98,  0.00,  222,  0
2015101408,  15,  99,  0.00,  162,  0
2015101409,  19,  72,  0.00,  185,  0
2015101410,  23,  62,  0.00,  142,  2
2015101411,  25,  55,  0.00,  173,  3
2015101412,  26,  46,  0.00,  173,  2
2015101413,  25,  40,  0.00,  219,  4
2015101414,  26,  38,  0.00,  203,  3
2015101415,  26,  37,  0.00,  252,  0
2015101416,  26,  37,  0.00,  234,  0
2015101417,  25,  48,  0.00,  217,  0
2015101418,  23,  75,  0.00,  176,  0
2015101419,  18,  85,  0.00,  193,  0
2015101420,  16,  92,  0.00,  193,  0
2015101421,  16,  93,  0.00,  200,  0
2015101422,  17,  98,  0.00,  999999,  0
2015101500,  14,  98,  0.00,  157,  0
2015101501,  15,  100,  0.00,  999999,  0
2015101502,  14,  99,  0.00,  161,  0
2015101503,  15,  99,  0.00,  999999,  0
2015101504,  15,  99,  0.00,  999999,  0
2015101505,  12,  99,  0.00,  328,  0
2015101506,  14,  99,  0.00,  304,  0
2015101507,  12,  99,  0.00,  326,  0
2015101508,  16,  99,  0.00,  44,  0
2015101509,  21,  84,  0.00,  112,  2
2015101510,  24,  65,  0.00,  181,  2
2015101511,  26,  52,  0.00,  167,  3
2015101512,  27,  49,  0.00,  214,  3
2015101513,  26,  44,  0.00,  115,  1
2015101514,  27,  41,  0.00,  168,  0
2015101515,  29,  46,  0.00,  12,  3
2015101516,  28,  47,  0.00,  45,  4
2015101517,  25,  50,  0.00,  26,  0
2015101518,  23,  75,  0.00,  999999,  0
2015101519,  18,  85,  0.00,  999999,  0
2015101520,  17,  91,  0.00,  999999,  0
2015101521,  19,  96,  0.00,  999999,  0
2015101522,  16,  95,  0.00,  999999,  0
2015101600,  17,  99,  0.00,  3,  2
2015101601,  15,  98,  0.00,  195,  0
2015101602,  15,  98,  0.00,  999999,  0
2015101603,  16,  100,  0.00,  999999,  0
2015101604,  16,  100,  0.00,  999999,  0
2015101605,  14,  99,  0.00,  201,  0
2015101606,  15,  99,  0.00,  356,  0
2015101607,  13,  99,  0.00,  1,  0
2015101608,  18,  99,  0.00,  22,  0
2015101609,  22,  83,  0.00,  56,  3
2015101610,  23,  61,  0.00,  120,  1
2015101611,  25,  55,  0.00,  82,  1
2015101612,  28,  43,  0.00,  143,  3
2015101613,  29,  41,  0.00,  80,  3
2015101614,  29,  40,  0.00,  104,  3
2015101615,  27,  36,  0.00,  87,  1
2015101616,  29,  39,  0.00,  30,  4
2015101617,  28,  42,  0.00,  43,  2
2015101618,  21,  63,  0.00,  999999,  0
2015101619,  19,  84,  0.00,  999999,  0
2015101620,  18,  92,  0.00,  999999,  0
2015101621,  15,  90,  0.00,  999999,  0
2015101622,  16,  95,  0.00,  40,  0
2015101700,  14,  97,  0.00,  999999,  0
2015101701,  16,  99,  0.00,  999999,  0
2015101702,  15,  99,  0.00,  999999,  0
2015101703,  15,  100,  0.00,  999999,  0
2015101704,  12,  98,  0.00,  999999,  0
2015101705,  12,  98,  0.00,  999999,  0
2015101706,  12,  98,  0.00,  999999,  0
2015101707,  12,  98,  0.00,  999999,  0
2015101708,  18,  99,  0.00,  999999,  0
2015101709,  22,  74,  0.00,  152,  2
2015101710,  25,  47,  0.00,  136,  3
2015101711,  25,  43,  0.00,  138,  1
2015101712,  26,  39,  0.00,  129,  2
2015101713,  28,  41,  0.00,  156,  3
2015101714,  29,  38,  0.00,  147,  3
2015101715,  29,  35,  0.00,  57,  4
2015101716,  29,  36,  0.00,  16,  2
2015101717,  25,  43,  0.00,  67,  0
2015101718,  21,  67,  0.00,  999999,  0
2015101719,  18,  78,  0.00,  185,  0
2015101720,  16,  87,  0.00,  999999,  0
2015101721,  15,  90,  0.00,  999999,  0
2015101722,  16,  96,  0.00,  999999,  0
2015101800,  14,  97,  0.00,  999999,  0
2015101801,  15,  99,  0.00,  999999,  0
2015101802,  13,  98,  0.00,  999999,  0
2015101803,  13,  98,  0.00,  999999,  0
2015101804,  13,  98,  0.00,  999999,  0
2015101805,  15,  100,  0.00,  359,  0
2015101806,  13,  98,  0.00,  999999,  0
2015101807,  14,  99,  0.00,  999999,  0
2015101808,  16,  99,  0.00,  1,  0
2015101809,  19,  86,  0.00,  54,  0
2015101810,  22,  64,  0.00,  125,  1
2015101811,  26,  53,  0.00,  83,  3
2015101812,  27,  42,  0.00,  150,  2
2015101813,  28,  43,  0.00,  145,  2
2015101814,  27,  41,  0.00,  247,  1
2015101815,  29,  39,  0.00,  8,  3
2015101816,  28,  40,  0.00,  28,  3
2015101817,  27,  49,  0.00,  3,  2
2015101818,  23,  69,  0.00,  999999,  0
2015101819,  18,  81,  0.00,  194,  0
2015101820,  17,  88,  0.00,  192,  0
2015101821,  16,  89,  0.00,  999999,  0
2015101822,  16,  91,  0.00,  23,  0
2015101900,  14,  93,  0.00,  141,  0
2015101901,  14,  93,  0.00,  260,  0
2015101902,  16,  95,  0.00,  999999,  0
2015101903,  14,  95,  0.00,  316,  0
2015101904,  17,  90,  0.00,  999999,  0
2015101905,  17,  95,  0.00,  999999,  0
2015101906,  17,  96,  0.00,  999999,  0
2015101907,  17,  96,  0.00,  0,  2
2015101908,  17,  76,  0.00,  64,  0
2015101909,  20,  59,  0.00,  109,  0
2015101910,  21,  47,  0.00,  15,  0
2015101911,  25,  41,  0.00,  325,  2
2015101912,  23,  44,  0.00,  342,  1
2015101913,  23,  41,  0.00,  333,  1
2015101914,  25,  37,  0.00,  311,  0
2015101915,  24,  38,  0.00,  277,  0
2015101916,  24,  37,  0.00,  339,  1
2015101917,  25,  46,  0.00,  345,  2
2015101918,  22,  73,  0.00,  999999,  0
2015101919,  19,  77,  0.00,  277,  0
2015101920,  17,  90,  0.00,  999999,  0
2015101921,  14,  90,  0.00,  312,  0
2015101922,  13,  94,  0.00,  339,  0
2015102000,  15,  99,  0.00,  323,  0
2015102001,  14,  99,  0.00,  999999,  0
2015102002,  14,  100,  0.00,  999999,  0
2015102003,  14,  100,  0.00,  999999,  0
2015102004,  14,  100,  0.00,  999999,  0
2015102005,  14,  100,  0.00,  999999,  0
2015102006,  13,  100,  0.00,  999999,  0
2015102007,  11,  98,  0.00,  999999,  0
2015102008,  15,  99,  0.00,  9,  0
2015102009,  20,  87,  0.00,  41,  2
2015102010,  21,  64,  0.00,  104,  1
2015102011,  22,  53,  0.00,  266,  0
2015102012,  26,  48,  0.00,  143,  3
2015102013,  26,  49,  0.00,  74,  3
2015102014,  27,  47,  0.00,  117,  3
2015102015,  25,  43,  0.00,  158,  0
2015102016,  27,  47,  0.00,  8,  2
2015102017,  25,  57,  0.00,  346,  2
2015102018,  21,  79,  0.00,  999999,  0
2015102019,  17,  88,  0.00,  999999,  0
2015102020,  17,  94,  0.00,  999999,  0
2015102021,  16,  96,  0.00,  999999,  0
2015102022,  15,  97,  0.00,  999999,  0
2015102100,  15,  99,  0.00,  6,  0
2015102101,  15,  99,  0.00,  999999,  0
2015102102,  13,  98,  0.00,  999999,  0
2015102103,  14,  100,  0.00,  999999,  0
2015102104,  14,  100,  0.00,  999999,  0
2015102105,  12,  98,  0.00,  999999,  0
2015102106,  14,  100,  0.00,  999999,  0
2015102107,  12,  99,  0.00,  999999,  0
2015102108,  16,  99,  0.00,  999999,  0
2015102109,  18,  91,  0.00,  94,  0
2015102110,  22,  58,  0.00,  75,  1
2015102111,  25,  57,  0.00,  108,  3
2015102112,  24,  50,  0.00,  142,  0
2015102113,  25,  50,  0.00,  204,  1
2015102114,  27,  49,  0.00,  25,  4
2015102115,  27,  46,  0.00,  26,  3
2015102116,  27,  44,  0.00,  19,  3
2015102117,  26,  50,  0.00,  348,  2
2015102118,  20,  75,  0.00,  999999,  0
2015102119,  17,  85,  0.00,  999999,  0
2015102120,  15,  92,  0.00,  999999,  0
2015102121,  15,  94,  0.00,  999999,  0
2015102122,  16,  97,  0.00,  999999,  0
2015102200,  14,  97,  0.00,  313,  0
2015102201,  16,  99,  0.00,  999999,  0
2015102202,  15,  99,  0.00,  33,  0
2015102203,  15,  99,  0.00,  313,  0
2015102204,  14,  100,  0.00,  307,  0
2015102205,  14,  100,  0.00,  999999,  0
2015102206,  14,  100,  0.00,  295,  0
2015102207,  15,  100,  0.00,  999999,  0
2015102208,  17,  99,  0.00,  31,  2
2015102209,  20,  81,  0.00,  25,  3
2015102210,  20,  68,  0.00,  28,  3
2015102211,  24,  63,  0.00,  26,  5
2015102212,  25,  58,  0.00,  111,  4
2015102213,  24,  53,  0.00,  65,  0
2015102214,  27,  54,  0.00,  19,  4
2015102215,  25,  49,  0.00,  38,  2
2015102216,  26,  53,  0.00,  65,  3
2015102217,  24,  53,  0.00,  33,  1
2015102218,  20,  74,  0.00,  0,  0
2015102219,  19,  87,  0.00,  999999,  0
2015102220,  16,  91,  0.00,  999999,  0
2015102221,  18,  76,  0.00,  27,  2
2015102222,  17,  84,  0.00,  17,  2
2015102300,  17,  94,  0.00,  357,  0
2015102301,  14,  96,  0.00,  5,  1
2015102302,  14,  97,  0.00,  347,  0
2015102303,  13,  97,  0.00,  326,  0
2015102304,  15,  100,  0.00,  5,  0
2015102305,  15,  100,  0.00,  327,  0
2015102306,  12,  98,  0.00,  305,  0
2015102307,  12,  98,  0.00,  283,  0
2015102308,  17,  99,  0.00,  36,  0
2015102309,  19,  86,  0.00,  50,  4
2015102310,  19,  71,  0.00,  20,  1
2015102311,  21,  63,  0.00,  51,  1
2015102312,  22,  59,  0.00,  359,  0
2015102313,  25,  55,  0.00,  249,  3
2015102314,  26,  56,  0.00,  53,  2
2015102315,  24,  51,  0.00,  334,  1
2015102316,  26,  53,  0.00,  14,  2
2015102317,  24,  63,  0.00,  19,  2
2015102318,  21,  83,  0.00,  3,  0
2015102319,  17,  90,  0.00,  999999,  0
2015102320,  15,  93,  0.00,  999999,  0
2015102321,  17,  98,  0.00,  999999,  0
2015102322,  14,  97,  0.00,  999999,  0
2015102400,  14,  96,  0.00,  2,  0
2015102401,  14,  98,  0.00,  342,  0
2015102402,  13,  98,  0.00,  999999,  0
2015102403,  13,  98,  0.00,  999999,  0
2015102404,  15,  100,  0.00,  999999,  0
2015102405,  15,  100,  0.00,  327,  0
2015102406,  13,  98,  0.00,  355,  0
2015102407,  13,  99,  0.00,  29,  0
2015102408,  17,  99,  0.00,  36,  3
2015102409,  20,  88,  0.00,  56,  4
2015102410,  20,  73,  0.00,  51,  2
2015102411,  22,  64,  0.00,  43,  1
2015102412,  25,  62,  0.00,  116,  3
2015102413,  25,  56,  0.00,  122,  2
2015102414,  27,  51,  0.00,  120,  3
2015102415,  27,  52,  0.00,  92,  3
2015102416,  27,  51,  0.00,  110,  3
2015102417,  26,  59,  0.00,  102,  0
2015102418,  23,  78,  0.00,  40,  2
2015102419,  18,  88,  0.00,  999999,  0
2015102420,  19,  95,  0.00,  999999,  0
2015102421,  19,  77,  0.00,  46,  1
2015102422,  20,  83,  0.00,  73,  2
2015102500,  18,  95,  0.00,  34,  0
2015102501,  18,  98,  0.00,  5,  2
2015102502,  18,  99,  0.00,  349,  0
2015102503,  18,  99,  0.00,  71,  0
2015102504,  16,  96,  0.00,  11,  0
2015102505,  17,  99,  0.00,  37,  2
2015102506,  15,  98,  0.00,  33,  0
2015102507,  15,  98,  0.00,  63,  0
2015102508,  18,  92,  0.00,  93,  2
2015102509,  21,  73,  0.00,  100,  1
2015102510,  23,  62,  0.00,  96,  4
2015102511,  25,  65,  0.00,  133,  4
2015102512,  26,  61,  0.00,  100,  4
2015102513,  27,  57,  0.00,  89,  3
2015102514,  26,  54,  0.00,  126,  1
2015102515,  26,  49,  0.00,  116,  1
2015102516,  28,  47,  0.00,  137,  2
2015102517,  27,  57,  0.00,  152,  0
2015102518,  23,  76,  0.00,  999999,  0
2015102519,  21,  89,  0.00,  999999,  0
2015102520,  20,  94,  0.00,  999999,  0
2015102521,  17,  94,  0.00,  999999,  0
2015102522,  19,  97,  0.00,  128,  3
2015102600,  19,  89,  0.00,  126,  1
2015102601,  17,  96,  0.00,  161,  0
2015102602,  17,  98,  0.00,  338,  0
2015102603,  19,  100,  0.00,  999999,  0
2015102604,  17,  99,  0.00,  314,  0
2015102605,  19,  99,  0.00,  339,  3
2015102606,  18,  98,  0.00,  1,  2
2015102607,  17,  94,  0.00,  12,  2
2015102608,  19,  94,  0.00,  354,  2
2015102609,  18,  89,  0.00,  1,  2
2015102610,  18,  86,  0.00,  59,  2
2015102611,  18,  86,  0.00,  31,  7
2015102612,  16,  88,  0.00,  42,  3
2015102613,  17,  95,  0.00,  352,  5
2015102614,  16,  96,  0.00,  8,  4
2015102615,  14,  92,  0.10,  18,  4
2015102616,  14,  92,  0.00,  343,  5
2015102617,  13,  96,  0.10,  4,  5
2015102618,  15,  96,  0.30,  355,  6
2015102619,  15,  98,  1.00,  342,  7
2015102620,  15,  82,  0.00,  8,  10
2015102621,  14,  88,  0.80,  353,  5
2015102622,  13,  99,  4.60,  336,  4
2015102700,  12,  99,  0.00,  357,  3
2015102701,  10,  94,  0.00,  336,  1
2015102702,  10,  93,  0.00,  355,  1
2015102703,  12,  98,  0.00,  347,  2
2015102704,  9,  95,  0.00,  351,  0
2015102705,  11,  98,  0.00,  326,  2
2015102706,  8,  98,  0.00,  332,  0
2015102707,  10,  99,  0.00,  139,  0
2015102708,  13,  100,  0.00,  81,  0
2015102709,  15,  76,  0.00,  52,  0
2015102710,  14,  56,  0.00,  14,  3
2015102711,  18,  54,  0.00,  35,  4
2015102712,  18,  47,  0.00,  1,  3
2015102713,  19,  43,  0.00,  342,  3
2015102714,  17,  40,  0.00,  190,  0
2015102715,  20,  37,  0.00,  51,  0
2015102716,  18,  39,  0.00,  26,  1
2015102717,  19,  47,  0.00,  45,  2
2015102718,  15,  75,  0.00,  252,  0
2015102719,  11,  85,  0.00,  999999,  0
2015102720,  10,  93,  0.00,  999999,  0
2015102721,  13,  98,  0.00,  357,  0
2015102722,  11,  97,  0.00,  999999,  0
2015102800,  11,  96,  0.00,  999999,  0
2015102801,  11,  96,  0.00,  269,  0
2015102802,  12,  94,  0.00,  303,  0
2015102803,  14,  88,  0.00,  253,  0
2015102804,  12,  85,  0.10,  193,  0
2015102805,  12,  93,  0.00,  999999,  0
2015102806,  15,  84,  0.00,  106,  2
2015102807,  15,  93,  0.10,  999999,  0
2015102808,  15,  86,  0.00,  127,  2
2015102809,  16,  82,  0.00,  99,  2
2015102810,  18,  63,  0.00,  139,  3
2015102811,  18,  53,  0.00,  105,  3
2015102812,  17,  53,  0.00,  104,  0
2015102813,  18,  71,  0.00,  9,  4
2015102814,  17,  69,  0.00,  350,  1
2015102815,  16,  72,  0.00,  19,  4
2015102816,  17,  71,  0.00,  357,  6
2015102817,  16,  74,  0.00,  354,  4
2015102818,  15,  84,  0.00,  19,  5
2015102819,  14,  92,  0.00,  24,  6
2015102820,  12,  84,  0.00,  32,  3
2015102821,  14,  90,  0.00,  43,  4
2015102822,  14,  91,  0.00,  42,  4
2015102900,  13,  98,  0.50,  33,  3
2015102901,  11,  96,  1.20,  23,  3
2015102902,  14,  99,  0.00,  25,  3
2015102903,  14,  99,  1.40,  352,  2
2015102904,  14,  100,  0.70,  31,  2
2015102905,  12,  98,  0.00,  8,  1
2015102906,  12,  98,  0.20,  358,  0
2015102907,  13,  99,  0.30,  342,  3
2015102908,  14,  99,  0.00,  40,  3
2015102909,  12,  93,  0.00,  68,  0
2015102910,  12,  92,  0.00,  41,  2
2015102911,  14,  96,  0.70,  1,  3
2015102912,  14,  98,  1.80,  19,  4
2015102913,  12,  97,  1.20,  1,  0
2015102914,  14,  99,  0.90,  332,  3
2015102915,  14,  99,  1.70,  300,  2
2015102916,  12,  97,  0.60,  341,  0
2015102917,  12,  98,  1.60,  345,  0
2015102918,  12,  98,  2.60,  9,  1
2015102919,  12,  98,  1.00,  12,  0
2015102920,  12,  98,  0.30,  20,  1
2015102921,  12,  96,  0.00,  13,  1
2015102922,  12,  96,  0.40,  58,  0
2015103000,  12,  98,  0.00,  346,  0
2015103001,  14,  100,  0.00,  41,  0
2015103002,  14,  100,  0.00,  217,  0
2015103003,  14,  100,  0.00,  999999,  0
2015103004,  14,  100,  0.00,  352,  2
2015103005,  12,  98,  0.00,  3,  0
2015103006,  12,  96,  0.00,  340,  0
2015103007,  12,  96,  0.00,  354,  0
2015103008,  14,  93,  0.00,  358,  2
2015103009,  15,  90,  0.00,  10,  3
2015103010,  15,  87,  0.00,  9,  4
2015103011,  13,  80,  0.00,  21,  3
2015103012,  14,  80,  0.00,  42,  2
2015103013,  15,  72,  0.00,  45,  2
2015103014,  17,  75,  0.00,  3,  4
2015103015,  15,  73,  0.00,  25,  2
2015103016,  17,  78,  0.00,  30,  4
2015103017,  16,  83,  0.00,  10,  2
2015103018,  14,  79,  0.00,  35,  3
2015103019,  14,  79,  0.00,  36,  4
2015103020,  13,  80,  0.00,  33,  2
2015103021,  15,  79,  0.00,  25,  4
2015103022,  13,  76,  0.00,  32,  2
2015110100,  10,  91,  0.00,  269,  2
2015110101,  10,  83,  0.00,  337,  4
2015110102,  10,  82,  0.00,  338,  5
2015110103,  10,  83,  0.00,  316,  2
2015110104,  8,  95,  0.00,  281,  0
2015110105,  8,  97,  0.00,  320,  2
2015110106,  8,  98,  0.00,  275,  0
2015110107,  6,  97,  0.00,  252,  0
2015110108,  9,  96,  0.00,  262,  0
2015110109,  9,  79,  0.00,  176,  0
2015110110,  12,  60,  0.00,  117,  0
2015110111,  15,  56,  0.00,  346,  4
2015110112,  14,  51,  0.00,  327,  2
2015110113,  15,  49,  0.00,  276,  2
2015110114,  16,  48,  0.00,  296,  2
2015110115,  15,  50,  0.00,  272,  3
2015110116,  17,  52,  0.00,  283,  2
2015110117,  16,  54,  0.00,  252,  2
2015110118,  11,  80,  0.00,  259,  0
2015110119,  12,  88,  0.00,  204,  2
2015110120,  10,  94,  0.00,  199,  2
2015110121,  9,  87,  0.00,  210,  0
2015110122,  9,  87,  0.00,  226,  0
2015110200,  6,  96,  0.00,  999999,  0
2015110201,  6,  97,  0.00,  276,  0
2015110202,  8,  100,  0.00,  60,  0
2015110203,  5,  98,  0.00,  999999,  0
2015110204,  7,  100,  0.00,  7,  0
2015110205,  7,  99,  0.00,  5,  0
2015110206,  5,  99,  0.00,  226,  0
2015110207,  6,  99,  0.00,  999999,  0
2015110208,  8,  99,  0.00,  165,  0
2015110209,  12,  86,  0.00,  157,  1
2015110210,  16,  68,  0.00,  192,  3
2015110211,  18,  57,  0.00,  211,  4
2015110212,  17,  48,  0.00,  176,  0
2015110213,  17,  48,  0.00,  101,  0
2015110214,  18,  43,  0.00,  27,  0
2015110215,  20,  41,  0.00,  162,  3
2015110216,  20,  39,  0.00,  111,  2
2015110217,  19,  45,  0.00,  133,  2
2015110218,  14,  80,  0.00,  999999,  0
2015110219,  9,  89,  0.00,  134,  0
2015110220,  10,  95,  0.00,  999999,  0
2015110221,  9,  97,  0.00,  353,  0
2015110222,  7,  97,  0.00,  999999,  0
2015110300,  7,  98,  0.00,  89,  0
2015110301,  9,  99,  0.00,  153,  0
2015110302,  8,  99,  0.00,  999999,  0
2015110303,  6,  99,  0.00,  173,  0
2015110304,  8,  99,  0.00,  78,  2
2015110305,  5,  99,  0.00,  75,  0
2015110306,  9,  99,  0.00,  115,  4
2015110307,  8,  98,  0.00,  115,  0
2015110308,  12,  92,  0.00,  116,  2
2015110309,  13,  70,  0.00,  118,  2
2015110310,  17,  60,  0.00,  153,  6
2015110311,  16,  55,  0.00,  97,  3
2015110312,  17,  49,  0.00,  144,  1
2015110313,  18,  47,  0.00,  76,  2
2015110314,  20,  48,  0.00,  105,  4
2015110315,  20,  45,  0.00,  103,  3
2015110316,  20,  46,  0.00,  103,  2
2015110317,  17,  53,  0.00,  131,  0
2015110318,  17,  73,  0.00,  999999,  0
2015110319,  14,  78,  0.00,  196,  0
2015110320,  16,  92,  0.00,  185,  0
2015110321,  15,  95,  0.10,  176,  2
2015110322,  16,  85,  0.00,  176,  2
2015110400,  16,  82,  0.00,  169,  2
2015110401,  13,  93,  0.40,  228,  0
2015110402,  14,  99,  0.00,  303,  0
2015110403,  14,  100,  0.00,  217,  0
2015110404,  12,  98,  0.00,  4,  0
2015110405,  13,  99,  0.00,  999999,  0
2015110406,  14,  99,  0.60,  281,  3
2015110407,  12,  99,  0.40,  358,  0
2015110408,  14,  99,  0.30,  20,  0
2015110409,  13,  95,  0.00,  55,  0
2015110410,  14,  92,  0.00,  97,  0
2015110411,  17,  92,  0.10,  129,  2
2015110412,  15,  83,  0.10,  168,  0
2015110413,  18,  82,  0.00,  111,  2
2015110414,  17,  70,  0.00,  116,  0
2015110415,  19,  73,  0.00,  88,  2
2015110416,  19,  68,  0.00,  106,  3
2015110417,  17,  72,  0.00,  125,  0
2015110418,  15,  83,  0.00,  115,  0
2015110419,  16,  97,  0.00,  357,  0
2015110420,  13,  96,  0.00,  999999,  0
2015110421,  15,  100,  0.00,  1,  0
2015110422,  15,  100,  0.00,  999999,  0
2015110500,  15,  99,  0.00,  345,  0
2015110501,  12,  98,  0.00,  15,  0
2015110502,  12,  99,  0.00,  17,  0
2015110503,  14,  99,  0.00,  34,  0
2015110504,  13,  99,  0.00,  3,  0
2015110505,  13,  99,  0.00,  267,  0
2015110506,  13,  99,  0.00,  93,  0
2015110507,  17,  99,  0.00,  86,  3
2015110508,  15,  94,  0.00,  102,  0
2015110509,  16,  90,  0.00,  113,  0
2015110510,  16,  94,  0.60,  181,  0
2015110511,  17,  89,  0.00,  85,  1
2015110512,  21,  83,  0.00,  134,  3
2015110513,  19,  85,  0.10,  93,  0
2015110514,  20,  78,  0.00,  49,  2
2015110515,  20,  77,  0.00,  65,  1
2015110516,  20,  77,  0.00,  60,  1
2015110517,  22,  83,  0.00,  45,  3
2015110518,  20,  88,  0.00,  20,  2
2015110519,  17,  92,  0.00,  41,  1
2015110520,  19,  94,  0.00,  21,  3
2015110521,  17,  93,  0.00,  354,  0
2015110522,  18,  98,  0.00,  36,  3
2015110600,  18,  98,  0.00,  355,  0
2015110601,  16,  97,  0.00,  55,  0
2015110602,  16,  97,  0.00,  38,  0
2015110603,  15,  98,  0.00,  120,  0
2015110604,  16,  98,  0.00,  202,  0
2015110605,  17,  99,  0.00,  273,  0
2015110606,  17,  99,  0.00,  56,  0
2015110607,  17,  99,  0.00,  999999,  0
2015110608,  16,  99,  0.00,  334,  0
2015110609,  21,  91,  0.00,  19,  2
2015110610,  24,  76,  0.00,  999999,  0
2015110611,  23,  69,  0.00,  114,  0
2015110612,  26,  72,  0.10,  105,  2
2015110613,  26,  65,  0.00,  105,  3
2015110614,  27,  65,  0.00,  96,  3
2015110615,  24,  72,  0.00,  11,  3
2015110616,  19,  82,  0.10,  34,  3
2015110617,  17,  82,  0.00,  28,  4
2015110618,  14,  85,  0.00,  30,  3
2015110619,  12,  89,  0.00,  37,  5
2015110620,  11,  89,  0.00,  44,  5
2015110621,  13,  92,  0.00,  27,  8
2015110622,  12,  92,  0.00,  39,  5
2015110700,  6,  93,  0.00,  354,  5
2015110701,  9,  99,  0.00,  342,  7
2015110702,  7,  98,  14.40,  342,  3
2015110703,  7,  100,  3.50,  5,  6
2015110704,  7,  99,  0.70,  338,  4
2015110705,  7,  100,  0.10,  348,  3
2015110706,  5,  98,  1.80,  338,  1
2015110707,  6,  100,  0.30,  339,  3
2015110708,  5,  97,  0.00,  15,  0
2015110709,  6,  97,  0.00,  342,  1
2015110710,  8,  99,  0.30,  18,  5
2015110711,  6,  94,  0.00,  335,  1
2015110712,  8,  95,  0.00,  356,  3
2015110713,  6,  91,  0.00,  346,  1
2015110714,  8,  92,  0.00,  353,  3
2015110715,  6,  90,  0.00,  335,  0
2015110716,  7,  89,  0.00,  323,  1
2015110717,  7,  92,  0.00,  354,  1
2015110718,  9,  93,  0.00,  339,  3
2015110719,  7,  93,  0.00,  23,  1
2015110720,  9,  91,  0.00,  28,  4
2015110721,  9,  91,  0.00,  28,  4
2015110722,  9,  93,  0.00,  15,  3
2015110800,  6,  95,  0.00,  358,  2
2015110801,  8,  100,  0.10,  351,  3
2015110802,  8,  100,  0.10,  330,  3
2015110803,  6,  98,  0.20,  30,  2
2015110804,  8,  99,  0.10,  7,  2
2015110805,  6,  98,  0.00,  25,  2
2015110806,  6,  96,  0.00,  359,  0
2015110807,  8,  100,  0.10,  340,  3
2015110808,  9,  100,  0.00,  356,  3
2015110809,  7,  93,  0.00,  344,  2
2015110810,  8,  86,  0.00,  348,  2
2015110811,  11,  85,  0.00,  357,  4
2015110812,  9,  81,  0.00,  3,  3
2015110813,  10,  76,  0.00,  345,  4
2015110814,  10,  74,  0.00,  22,  2
2015110815,  13,  75,  0.00,  8,  4
2015110816,  11,  73,  0.00,  358,  2
2015110817,  11,  74,  0.00,  353,  0
2015110818,  10,  77,  0.00,  348,  1
2015110819,  12,  83,  0.00,  322,  2
2015110820,  8,  92,  0.00,  335,  0
2015110821,  10,  98,  0.00,  346,  2
2015110822,  7,  96,  0.00,  335,  0
2015110900,  6,  98,  0.00,  999999,  0
2015110901,  7,  99,  0.00,  999999,  0
2015110902,  7,  99,  0.00,  304,  0
2015110903,  7,  99,  0.00,  999999,  0
2015110904,  7,  99,  0.00,  18,  2
2015110905,  6,  99,  0.00,  39,  2
2015110906,  4,  99,  0.00,  17,  0
2015110907,  3,  99,  0.00,  343,  0
2015110908,  8,  99,  0.00,  7,  2
2015110909,  9,  97,  0.00,  31,  0
2015110910,  13,  82,  0.00,  44,  4
2015110911,  12,  71,  0.00,  37,  3
2015110912,  15,  68,  0.00,  6,  4
2015110913,  16,  65,  0.00,  35,  4
2015110914,  16,  61,  0.00,  94,  3
2015110915,  16,  58,  0.00,  73,  4
2015110916,  16,  59,  0.00,  97,  3
2015110917,  13,  65,  0.00,  50,  0
